ID,Project_number,Sub_CSS_Number,Contract_Type,Package_Description,MR_Number,MTO_Name,Tank_Design,Number_of_Tanks,UOM,Engg_Qty_Per_Tank_EA,Plate_Marker,Engg_Thick_mm,Width_mm,Length_mm,Material_Grade,Material_Spec,Vendor,Vendor_Currency,Exchange_Rate,Offer_Date,Point_of_Manufacture,Point_of_Shipping,Freight_Terms,Ship_to_Location,EXW_Wks,Vendor_Thick_mm,Vendor_Width_mm,Vendor_Length_mm,Vendor_Qty_Per_Tank_EA,Material_Price_Vendor_Currency,BP_Vendor_Currency,Fab_Vendor_Currency,Freight_Vendor_Currency,Material_Conditioning_per_UOM_USD,BP_Conditioning_per_MT_USD,Fab_Conditioning_per_MT_USD,Freight_Conditioning_per_MT_USD,VAT_Conditioning_per_MT_USD,Other_Conditioning_per_MT_USD,Engg_Line_Tonnage_MT,Vendor_Line_Tonnage_MT,Material_Price_USD,BP_USD,Fab_USD,Freight_USD,Matl_Line_USD,BP_Line_USD,Fab_Line_USD,Freight_Line_USD,Year,Month,Quarters,Tank_Dia_m,Tank_Ht_m,Type_of_Tank
1560,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,7,Ring #2,7.4,3650,13695,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,7.4,3650,13695,7,689,60,0,50,0,0,0,0,0,0,40.65222431,40.65222431,689,60,0,50,28009.38,2439.13,0,2032.61,2017,May,Qtr2,30.48,14.63,T5FRT
1561,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,14,Ring #3-4,7,3650,13695,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,7,3650,13695,14,689,60,0,50,0,0,0,0,0,0,76.90961355,76.90961355,689,60,0,50,52990.72,4614.58,0,3845.48,2017,May,Qtr2,30.48,14.63,T5FRT
1562,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,5,Annulars,6,2200,9700,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2200,9700,5,675,0,0,50,0,0,0,0,0,0,10.05114,10.05114,675,0,0,50,6784.52,0,0,502.56,2017,May,Qtr2,30.48,14.63,T5FRT
1563,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,12,Bot Rect,6,2500,12000,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2500,12000,12,675,0,0,50,0,0,0,0,0,0,33.912,33.912,675,0,0,50,22890.6,0,0,1695.6,2017,May,Qtr2,30.48,14.63,T5FRT
1564,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,6,Bot Rect,6,2500,6000,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2500,6000,6,670,0,0,50,0,0,0,0,0,0,8.478,8.478,670,0,0,50,5680.26,0,0,423.9,2017,May,Qtr2,30.48,14.63,T5FRT
1565,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,10,Bot Sketch,6,2500,12000,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2500,12000,10,675,0,0,50,0,0,0,0,0,0,28.26,28.26,675,0,0,50,19075.5,0,0,1413,2017,May,Qtr2,30.48,14.63,T5FRT
1566,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,14,Deck Rect,5,2400,9000,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2400,9000,14,670,0,0,50,0,0,0,0,0,0,23.7384,28.48608,670,0,0,50,19085.67,0,0,1424.3,2017,May,Qtr2,30.48,14.63,T5FRT
1567,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,3,Deck Rect,5,2400,4500,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2400,4500,3,670,0,0,50,0,0,0,0,0,0,2.5434,3.05208,670,0,0,50,2044.89,0,0,152.6,2017,May,Qtr2,30.48,14.63,T5FRT
1568,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,14,Deck Sketch,5,2400,9000,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2400,9000,14,670,0,0,50,0,0,0,0,0,0,23.7384,28.48608,670,0,0,50,19085.67,0,0,1424.3,2017,May,Qtr2,30.48,14.63,T5FRT
1569,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,11,Bot Pontoon,5,2200,10000,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2200,10000,11,675,0,0,50,0,0,0,0,0,0,18.997,22.7964,675,0,0,50,15387.57,0,0,1139.82,2017,May,Qtr2,30.48,14.63,T5FRT
1570,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,11,Top Pontoon,5,2200,10000,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2200,10000,11,675,0,0,50,0,0,0,0,0,0,18.997,22.7964,675,0,0,50,15387.57,0,0,1139.82,2017,May,Qtr2,30.48,14.63,T5FRT
1571,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,9,Outer Rim,5,2400,9000,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2400,9000,9,670,0,0,50,0,0,0,0,0,0,15.2604,18.31248,670,0,0,50,12269.36,0,0,915.62,2017,May,Qtr2,30.48,14.63,T5FRT
1572,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,5,Inner Rim,5,2200,6500,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2200,6500,5,670,0,0,50,0,0,0,0,0,0,5.61275,6.7353,670,0,0,50,4512.65,0,0,336.77,2017,May,Qtr2,30.48,14.63,T5FRT
1573,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,2,Bulkhead,5,2100,7500,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,2100,7500,2,670,0,0,50,0,0,0,0,0,0,2.47275,2.9673,670,0,0,50,1988.09,0,0,148.37,2017,May,Qtr2,30.48,14.63,T5FRT
1574,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,29,Windgirder,6,1231,3537,A36,,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,6,1231,3537,29,595,0,0,50,0,0,0,0,0,0,11.89438559,11.89438559,595,0,0,50,7077.16,0,0,594.72,2017,May,Qtr2,30.48,14.63,T5FRT
1575,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-04001 Rev. D,30.480 m Dia x 14.630 m Ht T5FRT,2,MT,1,REPAD,10.3,3648,13695,A516-70,195944-000-PS-SP-00001,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,10.3,3648,13695,1,593,0,0,50,0,0,0,0,0,0,8.078928106,8.078928106,593,0,0,50,4790.8,0,0,403.95,2017,May,Qtr2,30.48,14.63,T5FRT
1576,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,8,Ring #1,24.1,3678,13435,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,24.1,3678,13435,8,688,60,0,50,0,0,0,0,0,0,299.1479791,299.1479791,688,60,0,50,205813.81,17948.88,0,14957.4,2017,May,Qtr2,34.138,14.63,DRT
1577,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,8,Ring #2,20.3,3678,13435,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,20.3,3678,13435,8,688,60,0,50,0,0,0,0,0,0,251.9794181,251.9794181,688,60,0,50,173361.84,15118.77,0,12598.97,2017,May,Qtr2,34.138,14.63,DRT
1578,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,8,Ring #3,16.5,3674,13430,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,16.5,3674,13430,8,688,60,0,50,0,0,0,0,0,0,204.5119755,204.5119755,688,60,0,50,140704.24,12270.72,0,10225.6,2017,May,Qtr2,34.138,14.63,DRT
1579,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,8,Ring #4,12.6,3666,13425,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,12.6,3666,13425,8,688,60,0,50,0,0,0,0,0,0,155.7747042,155.7747042,688,60,0,50,107173,9346.48,0,7788.74,2017,May,Qtr2,34.138,14.63,DRT
1580,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,3,Annulars,8,2800,12000,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,8,2800,12000,3,743,0,0,50,0,0,0,0,0,0,25.32096,25.32096,743,0,0,50,18813.47,0,0,1266.05,2017,May,Qtr2,34.138,14.63,DRT
1581,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,18,Bot Rect,8,2500,12000,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,8,2500,12000,18,743,0,0,50,0,0,0,0,0,0,135.648,135.648,743,0,0,50,100786.46,0,0,6782.4,2017,May,Qtr2,34.138,14.63,DRT
1582,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,3,Bot Rect,8,2500,6000,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,8,2500,6000,3,743,0,0,50,0,0,0,0,0,0,11.304,11.304,743,0,0,50,8398.87,0,0,565.2,2017,May,Qtr2,34.138,14.63,DRT
1583,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,4,Bot Rect,8,2500,3000,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,8,2500,3000,4,743,0,0,50,0,0,0,0,0,0,7.536,7.536,743,0,0,50,5599.25,0,0,376.8,2017,May,Qtr2,34.138,14.63,DRT
1584,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,10,Bot Sketch,8,2500,12000,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,8,2500,12000,10,743,0,0,50,0,0,0,0,0,0,75.36,75.36,743,0,0,50,55992.48,0,0,3768,2017,May,Qtr2,34.138,14.63,DRT
1585,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,5,Comp Ring,54,2900,11200,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,54,2900,11200,5,688,0,0,50,0,0,0,0,0,0,275.36544,275.36544,688,0,0,50,189451.42,0,0,13768.27,2017,May,Qtr2,34.138,14.63,DRT
1586,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,2,Roof Sketch,13.3,2500,9947,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,13.3,2500,9947,2,688,0,0,50,0,0,0,0,0,0,20.7703307,20.7703307,688,0,0,50,14289.99,0,0,1038.52,2017,May,Qtr2,34.138,14.63,DRT
1587,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,4,Roof Sketch,13.3,2500,10480,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,13.3,2500,10480,4,688,0,0,50,0,0,0,0,0,0,43.766576,43.766576,688,0,0,50,30111.4,0,0,2188.33,2017,May,Qtr2,34.138,14.63,DRT
1588,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,2,Roof Sketch,13.3,2500,9999,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,13.3,2500,9999,2,688,0,0,50,0,0,0,0,0,0,20.8789119,20.8789119,688,0,0,50,14364.69,0,0,1043.95,2017,May,Qtr2,34.138,14.63,DRT
1589,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,44,Roof Sketch,13.3,2463,11615,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,13.3,2463,11615,44,688,0,0,50,0,0,0,0,0,0,525.6753245,525.6753245,688,0,0,50,361664.62,0,0,26283.77,2017,May,Qtr2,34.138,14.63,DRT
1590,195944,195944,Precontract,Plate - Carbon Steel (Non-sour),195944-MR-01302A,195944-000-SP-LS-05001 Rev. B,34.138 m Dia x 14.630 m Ht DRT,4,MT,1,REPAD,24.1,3678,13435,A516-70N,195944-000-PS-SP-00003,Hyundai,USD,1,5/11/17,South Korea,South Korea,CFR,Saudi Arabia,19,24.1,3678,13435,1,688,0,0,50,0,0,0,0,0,0,37.39349739,37.39349739,688,0,0,50,25726.73,0,0,1869.67,2017,May,Qtr2,34.138,14.63,DRT
1591,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,10,Ring #1,16.2,2916,11415,A573-70,196911-000-SP-SP-00001,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,16.2,2916,11415,10,500,0,0,0,0,0,0,0,0,0,42.32998424,42.32998424,500,0,0,0,21164.99,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1592,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,10,Ring #2,13.6,2916,11415,A573-70,196911-000-SP-SP-00001,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,13.6,2916,11415,10,500,0,0,0,0,0,0,0,0,0,35.53628306,35.53628306,500,0,0,0,17768.14,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1593,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,10,Ring #3,10.9,2910,11410,A573-70,196911-000-SP-SP-00001,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,10.9,2910,11410,10,500,0,0,0,0,0,0,0,0,0,28.41023252,28.41023252,500,0,0,0,14205.12,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1594,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,10,Ring #4,10.8,2910,11410,A283-C,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,10.8,2910,11410,10,410,0,0,0,0,0,0,0,0,0,28.14958818,28.14958818,410,0,0,0,11541.33,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1595,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,10,Ring #5,10,2910,11410,A283-C,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,10,2910,11410,10,410,0,0,0,0,0,0,0,0,0,26.0644335,26.0644335,410,0,0,0,10686.42,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1596,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,10,Ring #6,10,2910,11410,A283-C,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,10,2910,11410,10,410,0,0,0,0,0,0,0,0,0,26.0644335,26.0644335,410,0,0,0,10686.42,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1597,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,4,Annulars,8,3000,12000,A573-70,196911-000-SP-SP-00001,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,8,3000,12000,4,540,0,0,0,0,0,0,0,0,0,9.0432,9.0432,540,0,0,0,4883.33,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1598,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,16,Bot Rect,8,3000,12000,A283-C,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,8,3000,12000,16,450,0,0,0,0,0,0,0,0,0,36.1728,36.1728,450,0,0,0,16277.76,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1599,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,5,Bot Rect,8,3000,6000,A283-C,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,8,3000,6000,5,450,0,0,0,0,0,0,0,0,0,5.652,5.652,450,0,0,0,2543.4,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1600,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,10,Bot Sketch,8,3000,12000,A283-C,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,8,3000,12000,10,450,0,0,0,0,0,0,0,0,0,22.608,22.608,450,0,0,0,10173.6,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1601,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,18,Deck Rect,6.4,3000,12000,A36,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,6.4,3000,12000,18,450,0,0,0,0,0,0,0,0,0,32.55552,32.55552,450,0,0,0,14649.98,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1602,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,5,Deck Rect,6.4,3000,6000,A36,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,6.4,3000,6000,5,450,0,0,0,0,0,0,0,0,0,4.5216,4.5216,450,0,0,0,2034.72,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1603,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,10,Deck Sketch,6.4,3000,12000,A36,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,6.4,3000,12000,10,450,0,0,0,0,0,0,0,0,0,18.0864,18.0864,450,0,0,0,8138.88,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1604,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,20,Top Pontoon,5,2400,9000,A36,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,6,2400,9000,20,450,0,0,0,0,0,0,0,0,0,16.956,20.3472,450,0,0,0,9156.24,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1605,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,7,Outer Rim,6,2400,9000,A36,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,6,2400,9000,7,450,0,0,0,0,0,0,0,0,0,7.12152,7.12152,450,0,0,0,3204.68,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1606,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,6,Inner Rim,5,2400,9000,A36,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,6,2400,9000,6,450,0,0,0,0,0,0,0,0,0,5.0868,6.10416,450,0,0,0,2746.87,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1607,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,3,Bulkhead,5,2400,9000,A36,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,6,2400,9000,3,450,0,0,0,0,0,0,0,0,0,2.5434,3.05208,450,0,0,0,1373.44,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1608,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,10,Roof Sketch,6.4,2000,6700,A283-C,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,6.4,2025,6700,10,450,0,0,0,0,0,0,0,0,0,6.73216,6.816312,450,0,0,0,3067.34,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1609,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,28,Roof Sketch,6.4,2900,12000,A283-C,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,6.4,2900,12000,28,450,0,0,0,0,0,0,0,0,0,48.953856,48.953856,450,0,0,0,22029.24,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1610,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,1,Ctr Col Cone,6,2438,4013,A36,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,6,2438,4013,1,450,0,0,0,0,0,0,0,0,0,0.460811987,0.460811987,450,0,0,0,207.37,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1611,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,1,Ctr Col Top Pl,10,2438,1219,A36,,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,10,2438,3000,1,410,0,0,0,0,0,0,0,0,0,0.233295877,0.574149,410,0,0,0,235.4,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
1612,196911,196911,Precontract,Plate - Carbon Steel (Non-sour),196911-MR-01302A,196911-00-SP-LS-01001 Rev. C,36.700 m Dia x 17.500 Ht CRT w/ IFR,1,MT,1,Sh Noz Rf plate,16.2,2916,11415,A573-70,196911-000-SP-SP-00001,JFE,USD,1,2/2/16,Japan,Japan,CFR,Saudi Arabia,12,16.2,2916,11415,1,500,0,0,0,0,0,0,0,0,0,4.232998424,4.232998424,500,0,0,0,2116.5,0,0,0,2016,Feb,Qtr1,36.7,17.5,CRT
